,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
11,-0.5622299426609,0.0535792663354721,0.126116132968244,-0.840159652585526,-0.437100970646573,-0.385362932523487,-0.87283612256859,0.0745272806637445,-0.361183524828152,-1.21583225445282,-0.402430362453951,-0.19383036787987,-0.822538982849251,-0.97148833628464,-0.911632849978918,-1.12340358459075,-0.223901755468405,-0.134249712920297,-0.777564066136238,-0.730427401723602,-1.06220891549988,-0.131762037223587,-0.0237543538686213,-0.6273870996816,-0.156902795426423,-0.775350848807654,-0.841903048750254,0.339210273962525,0.514836983207698,-0.136008827757636,-0.16681804697646,-0.208882996882994,0.259114018888413,-0.216309603656514,0.191294387389279,-0.576867715807043,0.448080380179803,1.19274548376285
12,-1.45768994029571,-1.01765410628929,-1.46226755192418,-1.40714949971952,-1.42667724063643,-1.21719376048073,-1.37385805183741,-1.3683181342371,-1.476485159355,-1.21583225445282,-1.28136614785222,-1.03209004203822,-1.36149035866482,-1.39979422298899,-1.39502798674615,-1.4009535109581,-1.1392417847309,-1.20465643077373,-1.24482129313692,-1.29427761643423,-1.06220891549988,-1.12665049976994,-1.20963053185588,-1.48331864115135,-0.521567854116071,-1.27618941942051,-1.23050837897064,-0.112025887963518,0.142782732060537,-1.29865047256777,-1.26183053913828,-1.44434453709553,-0.100560893697726,-1.34158417628248,-0.313022054028474,-1.399059984102,0.353656084163147,0.871178388506141
13,-0.450484675722312,-0.466867877080679,-0.91194986615332,-0.510656079279454,-0.449923829345556,-0.476874670308272,-1.05298553778321,-1.24093789923744,-0.479048508551945,-0.145562905531477,-0.613943456810171,-0.383323152460452,-0.918871845983896,-0.0831849674122991,-0.477594922648967,-0.997655652155176,-0.682169986717677,0.297424152793442,-0.831882882953424,-0.817981062499207,-0.502454395165357,-0.656719575041634,-0.523521987388906,-1.48331864115135,0.424085354360572,-0.85375581202097,-0.572191172216581,0.367338432795725,0.862779415494285,-0.0851374509412829,-0.16419019717093,-0.398413377074,0.838146409900203,-0.151746531789375,-0.0673043116582225,-0.50870011851663,1.09418231187457,1.76781937596464
14,2.42763523742343,1.34873387219544,1.61845607064747,1.80193593859064,0.819749118138963,2.18508613853869,2.69011624507581,2.05478390373381,2.02260681364936,-1.21583225445282,1.18900244583359,2.60787078998503,-1.36149035866482,0.29720524469626,1.5351394908347,-1.1969550610847,-1.56782908579184,1.96186979731383,-0.88947364941967,-0.666593574714981,-1.06220891549988,2.97697409447144,2.96805705418736,-0.642581449332122,2.92855286220849,-0.196261231564177,2.39622963970807,1.15092360944717,-0.166823009652317,-0.690180270775909,2.01142819121382,1.28429117452195,0.385414991139607,0.236594968997279,1.5402668544545,0.238857792041953,1.05464832403411,2.00691238238254
15,2.40115794271433,1.83222110471252,1.6247792974638,1.59088605887036,0.757002068912581,2.32266645320748,1.64407254847733,2.10957379119675,1.6436087157601,0.322168346190255,1.94739571059563,3.03782823580776,0.572671171597176,1.25632208225842,1.76237763883339,0.878222117047979,0.292117977154678,2.75831236256888,0.943789924563218,0.190462731796395,1.26586514378551,3.06373771438887,3.29195204240911,0.740516531866129,2.98852469860634,1.64596924241635,2.17242287396495,1.54761323318231,1.03326673957366,1.16119362443242,2.25875001176927,1.62016914907581,0.917122678449469,1.50522732938895,2.21754365201543,1.231427731075,1.87913023001728,2.49036155596396
16,0.80632657472451,0.269943730397157,0.495494131546599,0.152224061272041,-0.0373713379376857,-0.271406531215294,0.488958255261477,0.789383434741123,0.223881968210133,0.667157451917969,0.570259729680854,0.212280901800682,-0.234239874320123,0.600377072397248,-0.258037563341603,0.761580710890167,0.651706350305455,0.71568011034967,0.753384574616109,0.115780603944974,0.775116000202796,0.62476905663016,0.0581843658868423,0.547454994199552,1.04528646465631,0.644182850504778,0.327740250400556,0.808597179955448,-0.139511314766451,-0.144121132106537,0.0412289303797763,0.560767111640292,0.96867950729357,0.874980185721558,1.05000045652591,0.519913140500271,0.634865679457732,0.0881283245928053
17,1.67407075472232,1.67087975104007,1.55600225675648,1.2680227235785,0.41242094544916,1.38175988072306,2.07670956329945,0.797885442207152,2.24503048394494,0.5561010430239,1.25732339472677,1.62611844525346,0.590329469704208,1.995178423624,1.25964174156746,1.20317326568526,1.23325372864758,2.2173203168374,1.14901259103836,0.772395567059138,0.593243897766637,1.21061879785818,1.59766771042551,-1.07213446076428,1.30246511037795,0.637230467480142,2.32251310100699,0.780247782615125,-0.0346164522967562,0.922196466590243,1.23729968506355,1.01633377497234,0.957092582964738,1.14934263618375,1.48492773421809,0.866377831743667,0.84570387120597,0.778989332537312
18,-1.20159855861903,-0.418504433189417,-0.00604922611647236,-1.40714949971952,-1.42667724063643,-0.191193323065271,-0.87283612256859,-1.3683181342371,0.122385531198147,-1.21583225445282,0.0307910334905438,-0.466493151175779,-1.36149035866482,-0.161935610999371,-0.927060284677783,-0.582641557518998,-1.56782908579184,0.0931596419585396,-1.24482129313692,-0.872125843788444,-0.677839883275529,0.153935863349741,-0.523521987388906,-1.44652056849108,0.0601938447267952,-1.27618941942051,-1.23050837897064,-0.196866097626174,-1.08902086743223,-0.166850036392145,-0.881308532609785,-0.723007369351014,0.421178310049598,-0.429251748665822,-0.0327230649250093,-0.0974575842897163,0.126482437903395,0.0919363480460938
19,0.10806047145649,0.082445489955398,0.48018687732263,-0.295539134818186,-1.25776784994215,0.401717524533213,0.0613958053632788,-0.337148529753532,0.227333109656392,-0.578035181716834,0.0723300766254047,0.817172690551778,-1.08971492613116,-0.135715457227018,-0.0944160138894538,-0.724835604508069,-1.00308313572252,0.181500673254349,-0.403583538076028,-0.64389078284989,-1.02620496168541,0.258943827560474,-0.191351932693218,-1.48331864115135,0.762839038672316,-0.664194524830383,-0.185171678010786,-0.0422874255473583,-1.08902086743223,-0.484937255146757,-0.25817340532854,-0.441081141808808,-0.205836910871956,0.291978104130408,-0.0103346598476461,-0.0836952438931305,-0.119110360369537,0.483782352079672
20,-0.33977870169348,-0.127752964239979,0.322012532231371,0.123297404831229,-1.42667724063643,0.595785026207138,0.0266141127601698,0.794494150513248,0.0247805057415119,-0.65475849184901,-0.455392379298142,0.00557373935491985,-0.935090035384074,0.233273133044681,-0.63403452542981,-0.937614166291094,-0.380846704007963,0.215126419366699,-0.825692844294682,-1.60767467480537,-1.06220891549988,0.308442185388161,0.0423415463746534,0.0526146278722473,-0.399330880123545,-0.452425795786506,0.528716370209044,-0.196866097626174,-0.668643249445857,0.0477746673103602,0.327880554318832,-0.117120734023237,0.516087267748226,-0.24346663526936,0.571441527967243,0.198550319263839,0.213271628643098,0.590667086527915
21,-1.07755425704979,-0.537999464162154,-1.46226755192418,0.07236566368873,-1.27333858202708,-0.29516665815232,0.0472304642729013,0.605445844412194,-1.476485159355,-0.606062120174423,-0.957530449490327,0.209578657894679,-1.36149035866482,-0.688520360804312,-1.39502798674615,-0.531999533402164,-1.51061395078605,-1.20465643077373,0.109240688292952,-0.0989152874877674,-1.06220891549988,-0.907108616159158,-0.129023899930443,-0.756445917239755,0.0780263991251236,-1.07011549064332,0.258414629303298,-0.84911560100015,-0.0108713489757404,-0.192380535193952,0.152854537360853,-0.231643288310728,-0.651707230821281,-0.265787859114841,0.279339664625874,-1.399059984102,-0.562075916490784,-0.17069429888673
22,-0.504666179003798,-0.582884944067986,-0.34098362010085,-1.25185820953647,-0.7985220482935,-1.21719376048073,-0.889365453130641,-0.37926731202762,-0.895371121604997,-1.10337410620604,-0.833471964978323,-0.434464226261049,-1.26925003474882,-0.937276925958064,-0.906549766584283,-1.02916482021633,-1.05679287076825,-0.551900435490902,-0.469281990202205,0.904555232127395,-0.468179042834993,-1.12665049976994,-0.552595094269411,-0.484374463137486,1.29417533645374,-1.18817010141171,-0.68678166353151,-0.74083875377407,-1.06147369276015,-0.579467220610065,-0.552274939100761,-0.193288533804194,0.734237030882964,-0.684671173742615,-0.038401759795428,-1.399059984102,-0.325349743058392,-1.32403099516011
23,-1.45768994029571,-0.929587994950168,-0.338531210685125,-0.461449007672471,-0.375521048692468,-0.435974159660013,-1.12168435375114,-1.3683181342371,-0.505802449253748,-0.559813860075184,-0.265807887219909,-0.587721903385589,0.647676381488264,-0.340050473840945,0.0208207462159142,-1.18933784167829,-0.47063706645934,-0.722550383116235,-0.243209777704187,0.09698850471421,0.475620006751052,-1.12665049976994,-0.9260246395892,-0.23077980884684,-0.573577611354196,-0.308986295856053,-0.591145898009142,-0.908501247416429,-0.536072946507153,-1.29865047256777,-1.09869245258989,-1.44434453709553,-0.668381129857576,-1.34158417628248,-1.13705436849238,-1.399059984102,-1.10080248011133,-1.22944865245405
24,0.463868490267839,0.396920609341891,1.37263982771692,1.12672980733856,-0.343319373332092,0.653223432808399,-0.0584421359206239,0.795343157180299,0.82442680733927,-0.387551782301524,0.488173410537733,0.754379830197733,0.641281453681575,0.351466432261341,0.105197912420544,0.400053605803821,0.481192923874834,0.843086585480542,0.752200230645531,0.452104000189848,-0.385504723982837,0.784846570021965,0.92169893692646,0.85355389006395,0.203775076804378,0.64302774860289,1.05181612860153,0.458320196075092,0.152670834254674,0.460977908568506,0.798481652087855,0.863481870113936,0.637607604194986,0.576115610545262,0.59397279527441,0.0672236088883858,0.509688910808073,-0.390878424512461
25,-0.231133988704626,-0.586433788251865,-0.331214761758763,-0.489250570624091,0.15937738219674,-1.12871813798972,-0.311255385915359,-0.578035300352698,0.388915874681261,-0.453443055340916,1.60838374663318,-1.03209004203822,0.61617256255241,0.422188232315668,0.859538896627238,-0.194130285864322,-0.222177709872134,0.685072771650172,0.39072987985458,0.139863591612103,0.916269224789916,1.20655401486589,-0.3217165216851,0.16433838676248,-1.2526761771865,-0.331952051086899,-1.23050837897064,-0.0930395364855427,0.443846798055902,-1.29865047256777,-1.16845105340145,-1.26648612704056,-0.334934163675147,-1.34158417628248,-1.2296057051161,0.049972837567826,-0.492517755581377,0.207716783205618
26,-1.45768994029571,-1.39420123009161,-1.46226755192418,-1.40714949971952,-1.42667724063643,-1.21719376048073,-1.10053893423979,-1.3683181342371,-1.476485159355,-1.21583225445282,-1.28136614785222,-1.03209004203822,-1.36149035866482,-1.39979422298899,-1.39502798674615,-1.4009535109581,-1.56782908579184,-1.20465643077373,-1.24482129313692,-1.60767467480537,-1.06220891549988,-0.848632413723939,-1.20963053185588,-1.48331864115135,-1.19864550178512,-1.27618941942051,-1.23050837897064,-1.43336764012448,-1.08902086743223,-1.29865047256777,-1.26183053913828,-1.44434453709553,-1.47218467023817,-1.34158417628248,-1.09388930417651,-1.399059984102,0.640840364156137,1.33735488064461
27,-0.289039820304201,-0.100635036254958,0.117411228138682,-0.528874789582743,0.184127832396311,-0.931758350826549,-0.405667310275017,-0.382351608003827,-0.196958697035028,0.0597618910191573,0.151954959936738,-0.235709958656591,0.436917848225593,-0.535216076457682,-0.468295231616887,0.0666599338649076,-0.776227285710275,-0.628144958060306,-0.0358640472643952,0.11675773788657,0.791102714953582,-0.111970939381841,0.0423415463746534,-0.392014975998437,-0.766114171246662,-0.791600602659929,-0.166681558976425,-0.499406021278782,-0.362733031676901,-0.220959859226009,-0.177407309210831,-0.470700775154024,0.0475520170303616,-0.419176878383997,0.549929957181098,-0.814868702857642,-0.562075916490784,0.00422495695920462
28,0.794362542779237,0.590743988224267,1.13748445041683,0.823682743971332,0.0662162128210686,1.21521873412679,1.0615789147729,1.24550956369975,1.02702011038808,0.688311180647672,0.811488814865546,0.787776921057625,0.613338140486903,0.81490779387999,-0.26780954728248,0.603685618764803,0.18639950085583,0.528294455651317,0.910230072973927,0.197567265239953,0.418892577706646,0.860491365835982,0.813854665372562,0.505602090235222,0.728452182952657,0.446726438535273,1.36067856574172,0.733473497449054,0.248398821102229,-0.160588916686355,0.801161980249791,0.8345600971532,1.08633722264058,0.758218124173239,1.17279582538237,0.475860132702577,0.675841301542473,1.02536030909809
29,-1.0357548887532,-0.342442568444125,-0.493454831538371,-0.593606254252475,-0.876997445878642,-1.21719376048073,-1.37385805183741,-1.04233057288496,-0.320879425520306,-1.21583225445282,-0.131734690017603,-1.03209004203822,-0.629161144300129,-0.989081296368372,-1.06734143155803,-1.10935386513708,-0.520605258312366,-0.644146201641423,-1.24482129313692,-0.646382251592526,-0.564364354565164,-1.12665049976994,-1.20963053185588,-1.16763009762683,-0.908138574630625,-1.15518431460834,-1.23050837897064,-0.640266691926408,-0.220295316466229,0.258975167554369,-1.26183053913828,-0.376463043842599,-1.02670742826287,-1.07375495213659,-1.2296057051161,-0.414638949957718,-1.00321445673913,-0.475641862341049
30,0.740646601477169,0.817022518582035,0.779861170475013,1.01085046445415,-0.421318020773312,0.759529930979343,0.814011636533597,0.935837411109925,0.753246197161697,0.872957653632332,1.21004543556158,0.519680185505151,0.427626130346197,0.717596560494293,0.229574543799704,0.748890451194538,0.61347509855698,0.208494572296359,0.654986538104558,0.848537947900524,0.889283649943855,0.549734936629545,0.221675286775302,0.942482024407756,0.417984909658278,0.63256629670641,1.54151975459517,1.10451364767814,-1.08902086743223,0.619104389932272,0.810038860749657,0.655384966709742,0.757586231944353,1.05765877656226,0.658590024750776,0.812463854609594,0.381709869845257,0.809625555771093
31,0.119811126307874,-0.716428875584711,-0.120576849001756,0.125131685180407,0.0899488953474284,0.304272833007569,-0.211963480100179,0.758102281173543,-0.314343886079427,-0.204947811096555,0.262099698876266,0.148144303195381,0.161205364535077,0.00363193900402824,0.0905936913935408,-0.528213745071033,-0.149602320779892,0.0418024353690328,-0.320038909860908,0.262951135099159,-0.126924242906371,0.87330495275363,-0.650874378587772,0.581306894669989,0.0998453881629485,-0.119257994676375,0.109159242662364,0.358482491497073,-0.546427996251863,-1.13451493241927,-0.0720171436005227,-1.11200650346328,0.366454432796303,0.540538880844611,0.387993858162321,0.173893248610372,0.179018419831711,0.788729915533991
32,0.411887756509726,1.09120732347822,0.669590405129069,0.809652813761174,0.524926819384461,0.938658842462582,0.837924593577161,1.0720613009917,0.562643097652006,1.04261939591784,0.429911702440154,0.929177776429639,0.393100354807679,0.647857597860835,0.583892091341217,0.365354416150519,1.22021490534552,0.92761878956866,0.584213721411594,0.44756493113091,-0.766541690297533,1.48125889739733,0.74287270629825,0.483954036833277,0.506918879388009,0.402811484530327,1.1024025503958,0.741020582275524,0.966918700987147,1.3496457299926,1.2383948898706,1.03049991190948,0.745342198924709,1.30397498383569,1.02935891678444,1.44987969133942,1.21651371084037,0.83592179039895
33,0.176418697409471,0.425727165490616,0.599995499204296,0.351921572560868,0.705595311297537,0.408186480493017,0.525096988628255,0.285728727238871,0.719162943798255,0.252113609196007,0.943977720145222,-0.378354056931366,0.275076427057459,0.433677561269335,0.198277589346371,0.369761885203363,-0.038660405862853,-0.020857708218733,-0.266992543019349,0.476312230285799,0.302042284388991,0.402216272445248,0.162374898693317,0.71653772952403,-0.0521219609174808,0.383113362761649,0.797432801966417,0.0620688431125664,0.63363714788327,0.47457337419152,0.281266774683397,-0.473717409342949,0.302586603663023,0.33983867345505,0.568397468874298,0.306609162294662,0.601686055453122,0.296829317441922
34,-0.181261630565115,-0.700107022845607,0.183398844988657,0.496962052348663,-0.530827868004678,-0.326637177818477,0.759523534765749,-0.555343457905498,-0.717657789118154,-0.326065284637637,-0.496300017252477,0.176551475125773,-1.36149035866482,-0.397510725234943,-0.783732804794369,-0.191477588421298,-0.342263211573727,-0.365845468762799,0.104586870671471,-0.727665212622848,-1.06220891549988,0.19261554087159,-0.349236489346158,0.177213107969077,-0.500729578284628,-0.240315872644946,0.822348915194253,-0.316744101577062,-1.08902086743223,-0.0372201404938991,-1.26183053913828,-0.464697858734453,0.180126890482014,-0.262967749617941,-0.437842396513301,-0.19099615546391,-1.34579139478001,-0.05189776674986
35,-0.538090630439083,0.184876556517806,-0.126329464108402,-0.0742042661787371,-0.149337659619437,-0.872274497734311,0.127298691093461,0.151644189576317,-0.522268225218012,-0.189738428883769,-0.658334324161561,0.193205415405109,-0.402327892940064,0.259685769164021,-0.203857677126301,-0.362263351397081,-0.491691533397179,-0.182964286333505,-0.456614816485517,-0.380554612172417,-0.143645709800535,-0.0217289551434673,-0.0209084461680122,0.57505200093454,-0.395643939877626,-0.636065329445413,0.813756911719793,-0.0562151278765742,-0.0021206284482724,0.0872005148460734,0.2876240462968,0.0285454419179993,0.0606175427702672,0.291978104130408,0.757560952688984,-0.337065935363061,0.0588802043016851,0.308873458127839
36,-1.10861489978394,-0.680118918111265,-1.46226755192418,-1.40714949971952,-0.940549447188078,-1.21719376048073,-1.37385805183741,-1.35924931721251,-1.476485159355,-1.21583225445282,-0.515523506478063,-1.03209004203822,-1.19300740414765,-1.39979422298899,-1.31902679683826,-1.4009535109581,-0.622048141997851,-0.997564548373574,-1.24482129313692,-1.59156595220512,-1.06220891549988,-0.820691036559758,-1.20963053185588,-0.524023908744988,-0.391971601413503,-1.27618941942051,-1.23050837897064,0.247766820113126,-1.08902086743223,-1.06948759473819,-1.26183053913828,-0.617658548704788,-0.256421547660672,-0.877782815465197,-0.611455193646952,-0.611558543227934,-0.518356420445135,-1.32403099516011
37,1.40850256200004,2.10402936712074,1.83693738493024,1.80957507947114,1.88521420499665,1.88661198758159,1.62394016362928,1.70223425525919,1.79758747316932,1.9705615506167,1.96839052290167,2.39275670615786,1.55518313575512,1.75833947515632,1.97611425650181,1.9169294827896,1.74960127397154,1.92640583892579,1.74882978264319,1.91885165971417,1.29940576388973,1.748571869264,1.92417797545392,1.8361942403043,2.0789092237548,1.96231498186808,1.96404717622063,1.66289969850645,2.19515740469381,2.07288686144766,1.75700912976572,1.10748193088303,1.227632296023,1.97903634886992,1.8019515460027,1.71281010271486,1.65142341838212,1.8302086343643
38,-0.271028376295044,-0.19598173216856,0.177971740067657,-0.395348856983555,0.20186693703555,0.13682605537758,-0.326342673612117,-0.426664919849866,0.131428799954254,-0.128469906132905,0.011458078380449,0.193205415405109,0.297002922592265,-0.0271919164513672,0.205488688619265,0.00195167107163168,-0.362350713593799,0.065252779997469,-0.503905052166725,0.265395194750136,-0.83559552349582,-0.44012438114804,-0.712688604132516,0.454686829586005,0.252589728862305,-0.0805038952395122,-1.23050837897064,0.308843552708528,0.579245674828,-0.00216517731580704,0.126700376826838,0.374389699171375,-0.203874215573398,-0.607652629743321,-1.2296057051161,0.211806155693591,0.279231141360723,-0.511899027087024
39,-0.973673034928107,-1.39420123009161,-1.46226755192418,-1.40714949971952,-0.80323674931308,-1.21719376048073,-1.02044277487263,-1.3683181342371,-1.24030239740489,-1.21583225445282,-1.26343700099099,-1.03209004203822,-0.411331704484934,-1.39979422298899,-1.35199932974532,-0.509508232965482,-1.56782908579184,-1.20465643077373,-0.783449362457018,-0.0201118647072412,-0.412243987721291,-1.12665049976994,-1.20963053185588,-0.642581449332122,-1.2526761771865,-0.901740830976823,-1.23050837897064,-1.43336764012448,-1.08902086743223,-1.29865047256777,-1.26183053913828,-1.2028238436498,-1.47218467023817,-1.34158417628248,-1.2296057051161,-1.399059984102,-1.34579139478001,-1.32403099516011
40,-0.0560697909270169,-1.39420123009161,-0.29785402547006,-0.301295190293895,-0.692019831065208,-0.261406885973151,-0.175025447250544,0.455847933014118,-0.553309006028323,-1.21583225445282,-1.06496207950526,-1.03209004203822,-0.0165115556845794,0.0661405221881284,-1.39502798674615,-1.4009535109581,-1.56782908579184,-0.020857708218733,-1.24482129313692,-1.20525713636787,-1.06220891549988,-0.417342993522994,-0.415238563981734,-0.110447668552732,-1.2526761771865,-1.27618941942051,-1.23050837897064,0.530565990176141,-0.367017843311974,-0.422667787295487,-0.0102835491875446,-0.672548848390263,-0.52597206449954,-0.707267996086647,-0.22632772254549,0.163821824625976,-1.34579139478001,-0.827264041426728
41,0.668089613536147,0.769877938518262,0.519813653741507,0.76440614408434,0.593341625692278,0.823501832631439,0.698617904305146,1.21710792109225,0.461670032322208,0.872006597553938,0.810591053433866,0.996459307979337,0.226594174963785,0.533396155519892,0.341025626023973,1.01678405286658,0.984723665189677,0.817505581463272,0.756928831794374,0.993001271937419,0.817538611543139,1.07574205453779,0.892249474538629,-0.112622016189549,1.13564220084677,0.702340319993412,0.972278599698703,0.986878439299114,1.08259735509717,0.877910426464158,0.814444493557693,0.90776641472803,0.484136758114777,1.12803846936807,0.434584722838522,1.09666156505037,1.06975211076987,1.07806749923785
42,-0.915507331814898,-0.230983737719608,-0.0632382706095066,0.154002704647871,-0.97973992638384,0.170740015983906,0.178283511349317,0.627134777717869,-0.14205544151672,0.106844219721273,-0.419742406715124,0.139457603963161,-1.26925003474882,-1.39979422298899,0.0400887177843033,-0.692840420437539,0.248840787497513,0.108047350899256,-1.24482129313692,-1.5301432834155,0.224053444657822,0.287237324210903,0.576990306703455,0.102380945104381,-0.914555653875929,-0.952356448400466,0.534537165589347,0.253491726229812,-0.308752316168769,-0.662987495105465,0.314149611484966,-0.129373407672767,0.21933159134058,0.396345806538564,0.02764436166495,0.049972837567826,-0.836081600887565,-0.133392398291881
